name	descr	pvalue	qvalue	NES	ES
ROSUVASTATIN ACTION PATHWAY%SMPDB%SMP0000092	PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM	0.866666666666667	1	0.719682349139616	0.260799134243693
KETOROLAC ACTION PATHWAY%SMPDB%SMP0000098	ACUTE INTERMITTENT PORPHYRIA	0.577844311377245	1	0.907264863366698	0.350849341427563
PTERINE BIOSYNTHESIS%PATHWHIZ%PW000140	PORPHYRIA VARIEGATA (PV)	0.577844311377245	1	0.907264863366698	0.350849341427563
STEROIDOGENESIS%SMPDB%SMP0000130	CONGENITAL ERYTHROPOIETIC PORPHYRIA (CEP) OR GUNTHER DISEASE	0.577844311377245	1	0.907264863366698	0.350849341427563
LACTOSE DEGRADATION%SMPDB%SMP0000457	BETA-UREIDOPROPIONASE DEFICIENCY	0.671014492753623	1	-0.859232707349111	-0.362480032564245
TRANSFER OF ACETYL GROUPS INTO MITOCHONDRIA%SMPDB%SMP0000466	UMP SYNTHASE DEFICIENCY (OROTIC ACIDURIA)	0.671014492753623	1	-0.859232707349111	-0.362480032564245
OXIDATION OF BRANCHED-CHAIN FATTY ACIDS%SMPDB%SMP0000030	DIHYDROPYRIMIDINASE DEFICIENCY	0.671014492753623	1	-0.859232707349111	-0.362480032564245
INOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000462	MNGIE (MITOCHONDRIAL NEUROGASTROINTESTINAL ENCEPHALOPATHY)	0.671014492753623	1	-0.859232707349111	-0.362480032564245
TRYPTOPHAN METABOLISM%SMPDB%SMP0000063	DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY	0.99112426035503	1	0.516312784895215	0.204178065157921
RETINOL METABOLISM%SMPDB%SMP0000074	DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY (DHPD)	0.99112426035503	1	0.516312784895215	0.204178065157921
MITOCHONDRIAL ELECTRON TRANSPORT CHAIN%SMPDB%SMP0000355	SARCOSINEMIA	0.99112426035503	1	0.516312784895215	0.204178065157921
FATTY ACID BIOSYNTHESIS%SMPDB%SMP0000456	GAUCHER DISEASE	0.246794871794872	0.933093686546725	1.18288472955918	0.436549493689571
PHOSPHATIDYLINOSITOL PHOSPHATE METABOLISM%SMPDB%SMP0000463	GLOBOID CELL LEUKODYSTROPHY	0.246794871794872	0.933093686546725	1.18288472955918	0.436549493689571
TREHALOSE DEGRADATION%PATHWHIZ%PW000169	METACHROMATIC LEUKODYSTROPHY (MLD)	0.246794871794872	0.933093686546725	1.18288472955918	0.436549493689571
MITOCHONDRIAL BETA-OXIDATION OF SHORT CHAIN SATURATED FATTY ACIDS%PATHWHIZ%PW000171	GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE	0.00914634146341463	0.400741752879172	1.80533353747526	0.688645634668077
MITOCHONDRIAL BETA-OXIDATION OF LONG CHAIN SATURATED FATTY ACIDS%SMPDB%SMP0000482	MALONIC ACIDURIA	0.338278931750742	1	-1.12235186113131	-0.488081983007465
ACUTE INTERMITTENT PORPHYRIA%PATHWHIZ%PW000174	METHYLMALONIC ACIDURIA DUE TO COBALAMIN-RELATED DISORDERS	0.338278931750742	1	-1.12235186113131	-0.488081983007465
PORPHYRIA VARIEGATA (PV)%SMPDB%SMP0000346	NON-KETOTIC HYPERGLYCINEMIA	0.99112426035503	1	0.516312784895215	0.204178065157921
CONGENITAL ERYTHROPOIETIC PORPHYRIA (CEP) OR GUNTHER DISEASE%SMPDB%SMP0000345	VITAMIN A DEFICIENCY	0.0231884057971014	0.549297658862876	1.7073024900013	0.691561080685502
ADRENAL HYPERPLASIA TYPE 3 OR CONGENITAL ADRENAL HYPERPLASIA DUE TO 21-HYDROXYLASE DEFICIENCY%SMPDB%SMP0000373	HEREDITARY COPROPORPHYRIA (HCP)	0.577844311377245	1	0.907264863366698	0.350849341427563
CONGENITAL LIPOID ADRENAL HYPERPLASIA (CLAH) OR LIPOID CAH%SMPDB%SMP0000371	2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)	0.875	1	0.724835406354333	0.27314688039006
ADRENAL HYPERPLASIA TYPE 5 OR CONGENITAL ADRENAL HYPERPLASIA DUE TO 17 ALPHA-HYDROXYLASE DEFICIENCY%SMPDB%SMP0000372	3-METHYLGLUTACONIC ACIDURIA TYPE IV	0.506172839506173	1	-0.981082383435943	-0.383843392803448
ALKAPTONURIA%PATHWHIZ%PW000180	TAY-SACHS DISEASE	0.917888563049853	1	-0.641983482873165	-0.275647200274448
HAWKINSINURIA%PATHWHIZ%PW000181	GLUCOSE TRANSPORTER DEFECT (SGLT2)	0.43768115942029	1	1.00115661264239	0.405529162541012
TYROSINEMIA TYPE I%PATHWHIZ%PW000182	HARTNUP DISORDER	0.43768115942029	1	1.00115661264239	0.405529162541012
ARGININEMIA%PATHWHIZ%PW000183	IMINOGLYCINURIA	0.43768115942029	1	1.00115661264239	0.405529162541012
ARGININOSUCCINIC ACIDURIA%PATHWHIZ%PW000184	LYSINURIC PROTEIN INTOLERANCE	0.43768115942029	1	1.00115661264239	0.405529162541012
CITRULLINEMIA TYPE I%PATHWHIZ%PW000185	HYPERCHOLESTEROLEMIA	0.568767908309456	1	-0.929360399992673	-0.386852977525573
GLOBOID CELL LEUKODYSTROPHY%PATHWHIZ%PW000202	IRINOTECAN ACTION PATHWAY	0.06	0.637876988510826	1.51852448823173	0.636862656058656
NON-KETOTIC HYPERGLYCINEMIA%PATHWHIZ%PW000209	ETOPOSIDE ACTION PATHWAY	0.0029940119760479	0.387163691224541	2.10418641808192	0.813712124026649
CAPTOPRIL ACTION PATHWAY%SMPDB%SMP0000146	SUPROFEN ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
CILAZAPRIL ACTION PATHWAY%SMPDB%SMP0000147	BROMFENAC ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
ENALAPRIL ACTION PATHWAY%SMPDB%SMP0000148	INDOMETHACIN ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
FOSINOPRIL ACTION PATHWAY%PATHWHIZ%PW000227	MEFENAMIC ACID ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
LISINOPRIL ACTION PATHWAY%PATHWHIZ%PW000228	OXAPROZIN ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
MOEXIPRIL ACTION PATHWAY%SMPDB%SMP0000151	NABUMETONE ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
PERINDOPRIL ACTION PATHWAY%SMPDB%SMP0000152	NAPROXEN ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
QUINAPRIL ACTION PATHWAY%SMPDB%SMP0000153	DIFLUNISAL ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
RAMIPRIL ACTION PATHWAY%SMPDB%SMP0000154	AZATHIOPRINE ACTION PATHWAY	0.856	1	-0.737553332549154	-0.276984361894387
RESCINNAMINE ACTION PATHWAY%SMPDB%SMP0000155	MERCAPTOPURINE ACTION PATHWAY	0.856	1	-0.737553332549154	-0.276984361894387
TRANDOLAPRIL ACTION PATHWAY%SMPDB%SMP0000157	LOVASTATIN ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
BEVACIZUMAB ACTION PATHWAY%SMPDB%SMP0000420	ZOLEDRONATE ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
VATALANIB ACTION PATHWAY%SMPDB%SMP0000421	CERIVASTATIN ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
IRINOTECAN ACTION PATHWAY%PATHWHIZ%PW000238	RISEDRONATE ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
PACLITAXEL ACTION PATHWAY%PATHWHIZ%PW000239	PAMIDRONATE ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
DOCETAXEL ACTION PATHWAY%PATHWHIZ%PW000240	FLUVASTATIN ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
VINBLASTINE ACTION PATHWAY%SMPDB%SMP0000436	ATORVASTATIN ACTION PATHWAY	0.568767908309456	1	-0.929360399992673	-0.386852977525573
VINCRISTINE ACTION PATHWAY%SMPDB%SMP0000437	MELOXICAM ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
VINDESINE ACTION PATHWAY%SMPDB%SMP0000438	VALDECOXIB ACTION PATHWAY	0.0426829268292683	0.598824934718596	1.58423421184329	0.604307155232613
ABCIXIMAB ACTION PATHWAY%SMPDB%SMP0000265	CHLOROTHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
EPTIFIBATIDE ACTION PATHWAY%PATHWHIZ%PW000292	POLYTHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
TIROFIBAN ACTION PATHWAY%PATHWHIZ%PW000293	METHYCLOTHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
ENOXAPARIN ACTION PATHWAY%SMPDB%SMP0000272	BUMETANIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
FONDAPARINUX ACTION PATHWAY%SMPDB%SMP0000273	BENDROFLUMETHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
HEPARIN ACTION PATHWAY%SMPDB%SMP0000274	QUINETHAZONE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
ARDEPARIN ACTION PATHWAY%SMPDB%SMP0000275	ETHACRYNIC ACID ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
ARGATROBAN ACTION PATHWAY%SMPDB%SMP0000276	HYDROCHLOROTHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
BIVALIRUDIN ACTION PATHWAY%SMPDB%SMP0000277	CYCLOTHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
LEPIRUDIN ACTION PATHWAY%SMPDB%SMP0000278	METOLAZONE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
XIMELAGATRAN ACTION PATHWAY%SMPDB%SMP0000279	HYDROFLUMETHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
ALTEPLASE ACTION PATHWAY%PATHWHIZ%PW000302	INDAPAMIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
ANISTREPLASE ACTION PATHWAY%PATHWHIZ%PW000303	FUROSEMIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
STREPTOKINASE ACTION PATHWAY%PATHWHIZ%PW000304	TORSEMIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
TENECTEPLASE ACTION PATHWAY%SMPDB%SMP0000283	TRICHLORMETHIAZIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
UROKINASE ACTION PATHWAY%SMPDB%SMP0000284	CHLORTHALIDONE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
RETEPLASE ACTION PATHWAY%SMPDB%SMP0000285	TRIAMTERENE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
AMINOCAPROIC ACID ACTION PATHWAY%PATHWHIZ%PW000308	AMILORIDE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
TRANEXAMIC ACID ACTION PATHWAY%PATHWHIZ%PW000309	SPIRONOLACTONE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
APROTININ ACTION PATHWAY%SMPDB%SMP0000288	EPLERENONE ACTION PATHWAY	0.43768115942029	1	1.00115661264239	0.405529162541012
QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091	ACEBUTOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097	ALPRENOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100	ATENOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
CYCLOTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000103	BETAXOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
METOLAZONE ACTION PATHWAY%SMPDB%SMP0000105	BISOPROLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
HYDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000335	ESMOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110	METOPROLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337	NADOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338	OXPRENOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
TRICHLORMETHIAZIDE ACTION PATHWAY%SMPDB%SMP0000121	PENBUTOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
CHLORTHALIDONE ACTION PATHWAY%SMPDB%SMP0000122	PINDOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132	PROPRANOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133	QUINIDINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
SPIRONOLACTONE ACTION PATHWAY%SMPDB%SMP0000134	PROCAINAMIDE (ANTIARRHYTHMIC) ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135	DISOPYRAMIDE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
AZITHROMYCIN ACTION PATHWAY%PATHWHIZ%PW000345	FOSPHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
CLARITHROMYCIN ACTION PATHWAY%SMPDB%SMP0000248	PHENYTOIN (ANTIARRHYTHMIC) ACTION PATHWAY	0.06640625	0.673799165980231	1.46786609719868	0.491812391139894
CLINDAMYCIN ACTION PATHWAY%PATHWHIZ%PW000347	LIDOCAINE (ANTIARRHYTHMIC) ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
ERYTHROMYCIN ACTION PATHWAY%SMPDB%SMP0000250	MEXILETINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
ROXITHROMYCIN ACTION PATHWAY%SMPDB%SMP0000251	TOCAINIDE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
TELITHROMYCIN ACTION PATHWAY%PATHWHIZ%PW000350	FLECAINIDE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
AMIKACIN ACTION PATHWAY%SMPDB%SMP0000253	IBUTILIDE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
GENTAMICIN ACTION PATHWAY%SMPDB%SMP0000254	DILTIAZEM ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
KANAMYCIN ACTION PATHWAY%SMPDB%SMP0000255	NEBIVOLOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
NEOMYCIN ACTION PATHWAY%SMPDB%SMP0000256	CARVEDILOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
NETILMICIN ACTION PATHWAY%SMPDB%SMP0000257	LABETALOL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
SPECTINOMYCIN ACTION PATHWAY%PATHWHIZ%PW000356	VERAPAMIL ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
STREPTOMYCIN ACTION PATHWAY%SMPDB%SMP0000259	AMLODIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
DEMECLOCYCLINE ACTION PATHWAY%PATHWHIZ%PW000358	FELODIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
DOXYCYCLINE ACTION PATHWAY%PATHWHIZ%PW000359	ISRADIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
MINOCYCLINE ACTION PATHWAY%PATHWHIZ%PW000360	NIFEDIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
OXYTETRACYCLINE ACTION PATHWAY%PATHWHIZ%PW000361	NIMODIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
TETRACYCLINE ACTION PATHWAY%SMPDB%SMP0000294	NISOLDIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
LYMECYCLINE ACTION PATHWAY%SMPDB%SMP0000295	NITRENDIPINE ACTION PATHWAY	0.653333333333333	1	0.856650996350104	0.310433955291799
DISOPYRAMIDE ACTION PATHWAY%SMPDB%SMP0000325	MORPHINE ACTION PATHWAY	0.0518292682926829	0.631045081967213	1.56274547123336	0.59611026135768
NIFEDIPINE ACTION PATHWAY%PATHWHIZ%PW000394	THIOGUANINE ACTION PATHWAY	0.856	1	-0.737553332549154	-0.276984361894387
NISOLDIPINE ACTION PATHWAY%PATHWHIZ%PW000396	DISULFIRAM ACTION PATHWAY	0.966257668711656	1	-0.570893011607168	-0.269789664417756
PROCAINE ACTION PATHWAY%PATHWHIZ%PW000408	INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE	0.245406824146982	0.933093686546725	-1.17646803079585	-0.44099791163488
PROPARACAINE ACTION PATHWAY%PATHWHIZ%PW000409	INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2B AND ADENOSINE	0.245406824146982	0.933093686546725	-1.17646803079585	-0.44099791163488
HYDROCODONE ACTION PATHWAY%SMPDB%SMP0000411	FC EPSILON RECEPTOR I SIGNALING IN MAST CELLS	0.825396825396825	1	0.780188488705191	0.247847796921947
OXYMORPHONE ACTION PATHWAY%PATHWHIZ%PW000418	INSULIN SIGNALLING	0.60625	1	0.884434753318933	0.333290277571682
ALFENTANIL ACTION PATHWAY%PATHWHIZ%PW000419	HYPERGLYCINEMIA, NON-KETOTIC	0.99112426035503	1	0.516312784895215	0.204178065157921
GLICLAZIDE ACTION PATHWAY%SMPDB%SMP0000461	MALONYL-COA DECARBOXYLASE DEFICIENCY	0.338278931750742	1	-1.12235186113131	-0.488081983007465
PREDNISOLONE ACTION PATHWAY%SMPDB%SMP0000441	CREATINE DEFICIENCY, GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY	0.628985507246377	1	0.847578553186961	0.343320731762878
DOPAMINE ACTIVATION OF NEUROLOGICAL REWARD SYSTEM%PATHWHIZ%PW000440	HYPERORNITHINEMIA WITH GYRATE ATROPHY (HOGA)	0.628985507246377	1	0.847578553186961	0.343320731762878
EXCITATORY NEURAL SIGNALLING THROUGH 5-HTR 4 AND SEROTONIN%PATHWHIZ%PW000441	HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA [HHH-SYNDROME]	0.628985507246377	1	0.847578553186961	0.343320731762878
CORTICOTROPIN ACTIVATION OF CORTISOL PRODUCTION%SMPDB%SMP0000310	L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY	0.628985507246377	1	0.847578553186961	0.343320731762878
EXCITATORY NEURAL SIGNALLING THROUGH 5-HTR 7 AND SEROTONIN%SMPDB%SMP0000311	CHOLESTERYL ESTER STORAGE DISEASE	0.568767908309456	1	-0.929360399992673	-0.386852977525573
EXCITATORY NEURAL SIGNALLING THROUGH 5-HTR 6 AND SEROTONIN%SMPDB%SMP0000312	HYPER-IGD SYNDROME	0.568767908309456	1	-0.929360399992673	-0.386852977525573
INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2A AND ADENOSINE%SMPDB%SMP0000320	MEVALONIC ACIDURIA	0.568767908309456	1	-0.929360399992673	-0.386852977525573
INTRACELLULAR SIGNALLING THROUGH ADENOSINE RECEPTOR A2B AND ADENOSINE%SMPDB%SMP0000321	WOLMAN DISEASE	0.568767908309456	1	-0.929360399992673	-0.386852977525573
VASOPRESSIN REGULATION OF WATER HOMEOSTASIS%PATHWHIZ%PW000447	XANTHINURIA TYPE I	0.96734693877551	1	-0.59281355844084	-0.23032565450052
INTRACELLULAR SIGNALLING THROUGH FSH RECEPTOR AND FOLLICLE STIMULATING HORMONE%PATHWHIZ%PW000448	XANTHINURIA TYPE II	0.96734693877551	1	-0.59281355844084	-0.23032565450052
FC EPSILON RECEPTOR I SIGNALING IN MAST CELLS%SMPDB%SMP0000358	GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY	0.136094674556213	0.816908090570311	1.32837499171968	0.525311484720523
INSULIN SIGNALLING%PATHWHIZ%PW000454	RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY	0.136094674556213	0.816908090570311	1.32837499171968	0.525311484720523
DIMETHYLGLYCINE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000484	TRANSALDOLASE DEFICIENCY	0.136094674556213	0.816908090570311	1.32837499171968	0.525311484720523
HYPERGLYCINEMIA, NON-KETOTIC%SMPDB%SMP0000485	3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY	0.506172839506173	1	-0.981082383435943	-0.383843392803448
DOPA-RESPONSIVE DYSTONIA%SMPDB%SMP0000486	3-HYDROXYISOBUTYRIC ACIDURIA	0.506172839506173	1	-0.981082383435943	-0.383843392803448
HYPERPHENYLALANINEMIA DUE TO GUANOSINE TRIPHOSPHATE CYCLOHYDROLASE DEFICIENCY%SMPDB%SMP0000487	ISOBUTYRYL-COA DEHYDROGENASE DEFICIENCY	0.506172839506173	1	-0.981082383435943	-0.383843392803448
HYPERPHENYLALANINEMIA DUE TO 6-PYRUVOYLTETRAHYDROPTERIN SYNTHASE DEFICIENCY (PTPS)%SMPDB%SMP0000488	ISOVALERIC ACIDEMIA	0.506172839506173	1	-0.981082383435943	-0.383843392803448
HYPERPHENYLALANINEMIA DUE TO DHPR-DEFICIENCY%PATHWHIZ%PW000465	FABRY DISEASE	0.246794871794872	0.933093686546725	1.18288472955918	0.436549493689571
SEGAWA SYNDROME%PATHWHIZ%PW000466	KRABBE DISEASE	0.246794871794872	0.933093686546725	1.18288472955918	0.436549493689571
GALACTOSEMIA III%SMPDB%SMP0000496	GLYCOGENOSIS, TYPE VII. TARUI DISEASE	0.0336134453781513	0.598824934718596	1.70987003844756	0.728724688886736
BETA-MERCAPTOLACTATE-CYSTEINE DISULFIDURIA%SMPDB%SMP0000499	G(M2)-GANGLIOSIDOSIS: VARIANT B, TAY-SACHS DISEASE	0.917888563049853	1	-0.641983482873165	-0.275647200274448
5-OXOPROLINASE DEFICIENCY%PATHWHIZ%PW000476	ADENINE PHOSPHORIBOSYLTRANSFERASE DEFICIENCY (APRT)	0.96734693877551	1	-0.59281355844084	-0.23032565450052
GAMMA-GLUTAMYLTRANSPEPTIDASE DEFICIENCY%SMPDB%SMP0000501	MITOCHONDRIAL DNA DEPLETION SYNDROME-3	0.96734693877551	1	-0.59281355844084	-0.23032565450052
MALONYL-COA DECARBOXYLASE DEFICIENCY%PATHWHIZ%PW000478	MYOADENYLATE DEAMINASE DEFICIENCY	0.96734693877551	1	-0.59281355844084	-0.23032565450052
HYPOPHOSPHATASIA%SMPDB%SMP0000503	CARNITINE PALMITOYL TRANSFERASE DEFICIENCY I	0.955621301775148	1	0.589219944013297	0.233009508268344
CREATINE DEFICIENCY, GUANIDINOACETATE METHYLTRANSFERASE DEFICIENCY%PATHWHIZ%PW000480	LONG CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (LCAD)	0.955621301775148	1	0.589219944013297	0.233009508268344
HYPERORNITHINEMIA WITH GYRATE ATROPHY (HOGA)%PATHWHIZ%PW000481	VERY-LONG-CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (VLCAD)	0.955621301775148	1	0.589219944013297	0.233009508268344
HYPERORNITHINEMIA-HYPERAMMONEMIA-HOMOCITRULLINURIA [HHH-SYNDROME]%PATHWHIZ%PW000482	CARNITINE PALMITOYL TRANSFERASE DEFICIENCY II	0.955621301775148	1	0.589219944013297	0.233009508268344
L-ARGININE:GLYCINE AMIDINOTRANSFERASE DEFICIENCY%PATHWHIZ%PW000483	MEDIUM CHAIN ACYL-COA DEHYDROGENASE DEFICIENCY (MCAD)	0.955621301775148	1	0.589219944013297	0.233009508268344
HYPER-IGD SYNDROME%SMPDB%SMP0000509	TRIFUNCTIONAL PROTEIN DEFICIENCY	0.955621301775148	1	0.589219944013297	0.233009508268344
MEVALONIC ACIDURIA%SMPDB%SMP0000510	CONGENITAL LACTIC ACIDOSIS	0.987359550561798	1	-0.524322566107335	-0.212552744485192
WOLMAN DISEASE%PATHWHIZ%PW000487	FUMARASE DEFICIENCY	0.987359550561798	1	-0.524322566107335	-0.212552744485192
XANTHINURIA TYPE I%SMPDB%SMP0000512	MITOCHONDRIAL COMPLEX II DEFICIENCY	0.987359550561798	1	-0.524322566107335	-0.212552744485192
XANTHINURIA TYPE II%PATHWHIZ%PW000489	2-KETOGLUTARATE DEHYDROGENASE COMPLEX DEFICIENCY	0.987359550561798	1	-0.524322566107335	-0.212552744485192
GAMMA-CYSTATHIONASE DEFICIENCY (CTH)%PATHWHIZ%PW000490	PYRUVATE DEHYDROGENASE DEFICIENCY (E3)	0.987359550561798	1	-0.524322566107335	-0.212552744485192
HOMOCYSTINURIA, CYSTATHIONINE BETA-SYNTHASE DEFICIENCY%PATHWHIZ%PW000491	PYRUVATE DEHYDROGENASE DEFICIENCY (E2)	0.987359550561798	1	-0.524322566107335	-0.212552744485192
ADRENOLEUKODYSTROPHY, X-LINKED%PATHWHIZ%PW000492	GLYCOGEN SYNTHETASE DEFICIENCY	0.825714285714286	1	0.719350021510818	0.301692313087887
CARNITINE-ACYLCARNITINE TRANSLOCASE DEFICIENCY%PATHWHIZ%PW000493	GLYCOGENOSIS, TYPE III. CORI DISEASE, DEBRANCHER GLYCOGENOSIS	0.825714285714286	1	0.719350021510818	0.301692313087887
GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY%PATHWHIZ%PW000494	GLYCOGENOSIS, TYPE IV. AMYLOPECTINOSIS, ANDERSON DISEASE	0.825714285714286	1	0.719350021510818	0.301692313087887
RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY%SMPDB%SMP0000519	GLYCOGENOSIS, TYPE VI. HERS DISEASE	0.825714285714286	1	0.719350021510818	0.301692313087887
TRANSALDOLASE DEFICIENCY%SMPDB%SMP0000520	MUCOPOLYSACCHARIDOSIS VII. SLY SYNDROME	0.825714285714286	1	0.719350021510818	0.301692313087887
3-HYDROXYISOBUTYRIC ACID DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000521	SUCRASE-ISOMALTASE DEFICIENCY	0.825714285714286	1	0.719350021510818	0.301692313087887
3-HYDROXYISOBUTYRIC ACIDURIA%PATHWHIZ%PW000498	PRIMARY HYPEROXALURIA II, PH2	0.824925816023739	1	-0.727472865945752	-0.316359255320366
